id,name,category,status
3182,Prod_3182,Cat_2,active
3183,Prod_3183,Cat_3,active
3184,Prod_3184,Cat_4,active
3185,Prod_3185,Cat_0,active
3186,Prod_3186,Cat_1,active
3187,Prod_3187,Cat_2,active
3188,Prod_3188,Cat_3,active
3189,Prod_3189,Cat_4,active
3190,Prod_3190,Cat_0,inactive
3191,Prod_3191,Cat_1,active
3192,Prod_3192,Cat_2,active
3193,Prod_3193,Cat_3,active
3194,Prod_3194,Cat_4,active
3195,Prod_3195,Cat_0,active
3196,Prod_3196,Cat_1,active
3197,Prod_3197,Cat_2,active
3198,Prod_3198,Cat_3,active
3199,Prod_3199,Cat_4,active
3200,Prod_3200,Cat_0,inactive
3201,Prod_3201,Cat_1,active
3202,Prod_3202,Cat_2,active
3203,Prod_3203,Cat_3,active
3204,Prod_3204,Cat_4,active
3205,Prod_3205,Cat_0,active
3206,Prod_3206,Cat_1,active
3207,Prod_3207,Cat_2,active
3208,Prod_3208,Cat_3,active
3209,Prod_3209,Cat_4,active
3210,Prod_3210,Cat_0,inactive
3211,Prod_3211,Cat_1,active
3212,Prod_3212,Cat_2,active
3213,Prod_3213,Cat_3,active
3214,Prod_3214,Cat_4,active
3215,Prod_3215,Cat_0,active
3216,Prod_3216,Cat_1,active
3217,Prod_3217,Cat_2,active
3218,Prod_3218,Cat_3,active
3219,Prod_3219,Cat_4,active
3220,Prod_3220,Cat_0,inactive
3221,Prod_3221,Cat_1,active
3222,Prod_3222,Cat_2,active
3223,Prod_3223,Cat_3,active
3224,Prod_3224,Cat_4,active
3225,Prod_3225,Cat_0,active
3226,Prod_3226,Cat_1,active
3227,Prod_3227,Cat_2,active
3228,Prod_3228,Cat_3,active
3229,Prod_3229,Cat_4,active
3230,Prod_3230,Cat_0,inactive
3231,Prod_3231,Cat_1,active
3232,Prod_3232,Cat_2,active
3233,Prod_3233,Cat_3,active
3234,Prod_3234,Cat_4,active
3235,Prod_3235,Cat_0,active
3236,Prod_3236,Cat_1,active
3237,Prod_3237,Cat_2,active
3238,Prod_3238,Cat_3,active
3239,Prod_3239,Cat_4,active
3240,Prod_3240,Cat_0,inactive
3241,Prod_3241,Cat_1,active
3242,Prod_3242,Cat_2,active
3243,Prod_3243,Cat_3,active
3244,Prod_3244,Cat_4,active
3245,Prod_3245,Cat_0,active
3246,Prod_3246,Cat_1,active
3247,Prod_3247,Cat_2,active
3248,Prod_3248,Cat_3,active
3249,Prod_3249,Cat_4,active
3250,Prod_3250,Cat_0,inactive
3251,Prod_3251,Cat_1,active
3252,Prod_3252,Cat_2,active
3253,Prod_3253,Cat_3,active
3254,Prod_3254,Cat_4,active
3255,Prod_3255,Cat_0,active
3256,Prod_3256,Cat_1,active
3257,Prod_3257,Cat_2,active
3258,Prod_3258,Cat_3,active
3259,Prod_3259,Cat_4,active
3260,Prod_3260,Cat_0,inactive
3261,Prod_3261,Cat_1,active
3262,Prod_3262,Cat_2,active
3263,Prod_3263,Cat_3,active
3264,Prod_3264,Cat_4,active
3265,Prod_3265,Cat_0,active
3266,Prod_3266,Cat_1,active
3267,Prod_3267,Cat_2,active
3268,Prod_3268,Cat_3,active
3269,Prod_3269,Cat_4,active
3270,Prod_3270,Cat_0,inactive
3271,Prod_3271,Cat_1,active
3272,Prod_3272,Cat_2,active
3273,Prod_3273,Cat_3,active
3274,Prod_3274,Cat_4,active
3275,Prod_3275,Cat_0,active
3276,Prod_3276,Cat_1,active
3277,Prod_3277,Cat_2,active
3278,Prod_3278,Cat_3,active
3279,Prod_3279,Cat_4,active
3280,Prod_3280,Cat_0,inactive
3281,Prod_3281,Cat_1,active
3282,Prod_3282,Cat_2,active
3283,Prod_3283,Cat_3,active
3284,Prod_3284,Cat_4,active
3285,Prod_3285,Cat_0,active
3286,Prod_3286,Cat_1,active
3287,Prod_3287,Cat_2,active
3288,Prod_3288,Cat_3,active
3289,Prod_3289,Cat_4,active
3290,Prod_3290,Cat_0,inactive
3291,Prod_3291,Cat_1,active
3292,Prod_3292,Cat_2,active
3293,Prod_3293,Cat_3,active
3294,Prod_3294,Cat_4,active
3295,Prod_3295,Cat_0,active
3296,Prod_3296,Cat_1,active
3297,Prod_3297,Cat_2,active
3298,Prod_3298,Cat_3,active
3299,Prod_3299,Cat_4,active
3300,Prod_3300,Cat_0,inactive
3301,Prod_3301,Cat_1,active
3302,Prod_3302,Cat_2,active
3303,Prod_3303,Cat_3,active
3304,Prod_3304,Cat_4,active
3305,Prod_3305,Cat_0,active
3306,Prod_3306,Cat_1,active
3307,Prod_3307,Cat_2,active
3308,Prod_3308,Cat_3,active
3309,Prod_3309,Cat_4,active
3310,Prod_3310,Cat_0,inactive
3311,Prod_3311,Cat_1,active
3312,Prod_3312,Cat_2,active
3313,Prod_3313,Cat_3,active
3314,Prod_3314,Cat_4,active
3315,Prod_3315,Cat_0,active
3316,Prod_3316,Cat_1,active
3317,Prod_3317,Cat_2,active
3318,Prod_3318,Cat_3,active
3319,Prod_3319,Cat_4,active
3320,Prod_3320,Cat_0,inactive
3321,Prod_3321,Cat_1,active
3322,Prod_3322,Cat_2,active
3323,Prod_3323,Cat_3,active
3324,Prod_3324,Cat_4,active
3325,Prod_3325,Cat_0,active
3326,Prod_3326,Cat_1,active
3327,Prod_3327,Cat_2,active
3328,Prod_3328,Cat_3,active
3329,Prod_3329,Cat_4,active
3330,Prod_3330,Cat_0,inactive
3331,Prod_3331,Cat_1,active
3332,Prod_3332,Cat_2,active
3333,Prod_3333,Cat_3,active
3334,Prod_3334,Cat_4,active
3335,Prod_3335,Cat_0,active
3336,Prod_3336,Cat_1,active
3337,Prod_3337,Cat_2,active
3338,Prod_3338,Cat_3,active
3339,Prod_3339,Cat_4,active
3340,Prod_3340,Cat_0,inactive
3341,Prod_3341,Cat_1,active
3342,Prod_3342,Cat_2,active
3343,Prod_3343,Cat_3,active
3344,Prod_3344,Cat_4,active
3345,Prod_3345,Cat_0,active
3346,Prod_3346,Cat_1,active
3347,Prod_3347,Cat_2,active
3348,Prod_3348,Cat_3,active
3349,Prod_3349,Cat_4,active
3350,Prod_3350,Cat_0,inactive
3351,Prod_3351,Cat_1,active
3352,Prod_3352,Cat_2,active
3353,Prod_3353,Cat_3,active
3354,Prod_3354,Cat_4,active
3355,Prod_3355,Cat_0,active
3356,Prod_3356,Cat_1,active
3357,Prod_3357,Cat_2,active
3358,Prod_3358,Cat_3,active
3359,Prod_3359,Cat_4,active
3360,Prod_3360,Cat_0,inactive
3361,Prod_3361,Cat_1,active
3362,Prod_3362,Cat_2,active
3363,Prod_3363,Cat_3,active
3364,Prod_3364,Cat_4,active
3365,Prod_3365,Cat_0,active
3366,Prod_3366,Cat_1,active
3367,Prod_3367,Cat_2,active
3368,Prod_3368,Cat_3,active
3369,Prod_3369,Cat_4,active
3370,Prod_3370,Cat_0,inactive
3371,Prod_3371,Cat_1,active
3372,Prod_3372,Cat_2,active
3373,Prod_3373,Cat_3,active
3374,Prod_3374,Cat_4,active
3375,Prod_3375,Cat_0,active
3376,Prod_3376,Cat_1,active
3377,Prod_3377,Cat_2,active
3378,Prod_3378,Cat_3,active
3379,Prod_3379,Cat_4,active
3380,Prod_3380,Cat_0,inactive
3381,Prod_3381,Cat_1,active
3382,Prod_3382,Cat_2,active
3383,Prod_3383,Cat_3,active
3384,Prod_3384,Cat_4,active
3385,Prod_3385,Cat_0,active
3386,Prod_3386,Cat_1,active
3387,Prod_3387,Cat_2,active
3388,Prod_3388,Cat_3,active
3389,Prod_3389,Cat_4,active
3390,Prod_3390,Cat_0,inactive
3391,Prod_3391,Cat_1,active
3392,Prod_3392,Cat_2,active
3393,Prod_3393,Cat_3,active
3394,Prod_3394,Cat_4,active
3395,Prod_3395,Cat_0,active
3396,Prod_3396,Cat_1,active
3397,Prod_3397,Cat_2,active
3398,Prod_3398,Cat_3,active
3399,Prod_3399,Cat_4,active
3400,Prod_3400,Cat_0,inactive
3401,Prod_3401,Cat_1,active
3402,Prod_3402,Cat_2,active
3403,Prod_3403,Cat_3,active
3404,Prod_3404,Cat_4,active
3405,Prod_3405,Cat_0,active
3406,Prod_3406,Cat_1,active
3407,Prod_3407,Cat_2,active
3408,Prod_3408,Cat_3,active
3409,Prod_3409,Cat_4,active
3410,Prod_3410,Cat_0,inactive
3411,Prod_3411,Cat_1,active
3412,Prod_3412,Cat_2,active
3413,Prod_3413,Cat_3,active
3414,Prod_3414,Cat_4,active
3415,Prod_3415,Cat_0,active
3416,Prod_3416,Cat_1,active
3417,Prod_3417,Cat_2,active
3418,Prod_3418,Cat_3,active
3419,Prod_3419,Cat_4,active
3420,Prod_3420,Cat_0,inactive
3421,Prod_3421,Cat_1,active
3422,Prod_3422,Cat_2,active
3423,Prod_3423,Cat_3,active
3424,Prod_3424,Cat_4,active
3425,Prod_3425,Cat_0,active
3426,Prod_3426,Cat_1,active
3427,Prod_3427,Cat_2,active
3428,Prod_3428,Cat_3,active
3429,Prod_3429,Cat_4,active
3430,Prod_3430,Cat_0,inactive
3431,Prod_3431,Cat_1,active
3432,Prod_3432,Cat_2,active
3433,Prod_3433,Cat_3,active
3434,Prod_3434,Cat_4,active
3435,Prod_3435,Cat_0,active
3436,Prod_3436,Cat_1,active
3437,Prod_3437,Cat_2,active
3438,Prod_3438,Cat_3,active
3439,Prod_3439,Cat_4,active
3440,Prod_3440,Cat_0,inactive
3441,Prod_3441,Cat_1,active
3442,Prod_3442,Cat_2,active
3443,Prod_3443,Cat_3,active
3444,Prod_3444,Cat_4,active
3445,Prod_3445,Cat_0,active
3446,Prod_3446,Cat_1,active
3447,Prod_3447,Cat_2,active
3448,Prod_3448,Cat_3,active
3449,Prod_3449,Cat_4,active
3450,Prod_3450,Cat_0,inactive
3451,Prod_3451,Cat_1,active
3452,Prod_3452,Cat_2,active
3453,Prod_3453,Cat_3,active
3454,Prod_3454,Cat_4,active
3455,Prod_3455,Cat_0,active
3456,Prod_3456,Cat_1,active
3457,Prod_3457,Cat_2,active
3458,Prod_3458,Cat_3,active
3459,Prod_3459,Cat_4,active
3460,Prod_3460,Cat_0,inactive
3461,Prod_3461,Cat_1,active
3462,Prod_3462,Cat_2,active
3463,Prod_3463,Cat_3,active
3464,Prod_3464,Cat_4,active
3465,Prod_3465,Cat_0,active
3466,Prod_3466,Cat_1,active
3467,Prod_3467,Cat_2,active
3468,Prod_3468,Cat_3,active
3469,Prod_3469,Cat_4,active
3470,Prod_3470,Cat_0,inactive
3471,Prod_3471,Cat_1,active
3472,Prod_3472,Cat_2,active
3473,Prod_3473,Cat_3,active
3474,Prod_3474,Cat_4,active
3475,Prod_3475,Cat_0,active
3476,Prod_3476,Cat_1,active
3477,Prod_3477,Cat_2,active
3478,Prod_3478,Cat_3,active
3479,Prod_3479,Cat_4,active
3480,Prod_3480,Cat_0,inactive
3481,Prod_3481,Cat_1,active
3482,Prod_3482,Cat_2,active
3483,Prod_3483,Cat_3,active
3484,Prod_3484,Cat_4,active
3485,Prod_3485,Cat_0,active
3486,Prod_3486,Cat_1,active
3487,Prod_3487,Cat_2,active
3488,Prod_3488,Cat_3,active
3489,Prod_3489,Cat_4,active
3490,Prod_3490,Cat_0,inactive
3491,Prod_3491,Cat_1,active
3492,Prod_3492,Cat_2,active
3493,Prod_3493,Cat_3,active
3494,Prod_3494,Cat_4,active
3495,Prod_3495,Cat_0,active
3496,Prod_3496,Cat_1,active
3497,Prod_3497,Cat_2,active
3498,Prod_3498,Cat_3,active
3499,Prod_3499,Cat_4,active
3500,Prod_3500,Cat_0,inactive
3501,Prod_3501,Cat_1,active
3502,Prod_3502,Cat_2,active
3503,Prod_3503,Cat_3,active
3504,Prod_3504,Cat_4,active
3505,Prod_3505,Cat_0,active
3506,Prod_3506,Cat_1,active
3507,Prod_3507,Cat_2,active
3508,Prod_3508,Cat_3,active
3509,Prod_3509,Cat_4,active
3510,Prod_3510,Cat_0,inactive
3511,Prod_3511,Cat_1,active
3512,Prod_3512,Cat_2,active
3513,Prod_3513,Cat_3,active
3514,Prod_3514,Cat_4,active
3515,Prod_3515,Cat_0,active
3516,Prod_3516,Cat_1,active
3517,Prod_3517,Cat_2,active
3518,Prod_3518,Cat_3,active
3519,Prod_3519,Cat_4,active
3520,Prod_3520,Cat_0,inactive
3521,Prod_3521,Cat_1,active
3522,Prod_3522,Cat_2,active
3523,Prod_3523,Cat_3,active
3524,Prod_3524,Cat_4,active
3525,Prod_3525,Cat_0,active
3526,Prod_3526,Cat_1,active
3527,Prod_3527,Cat_2,active
3528,Prod_3528,Cat_3,active
3529,Prod_3529,Cat_4,active
3530,Prod_3530,Cat_0,inactive
3531,Prod_3531,Cat_1,active
3532,Prod_3532,Cat_2,active
3533,Prod_3533,Cat_3,active
3534,Prod_3534,Cat_4,active
3535,Prod_3535,Cat_0,active
3536,Prod_3536,Cat_1,active
3537,Prod_3537,Cat_2,active
3538,Prod_3538,Cat_3,active
3539,Prod_3539,Cat_4,active
3540,Prod_3540,Cat_0,inactive
3541,Prod_3541,Cat_1,active
3542,Prod_3542,Cat_2,active
3543,Prod_3543,Cat_3,active
3544,Prod_3544,Cat_4,active
3545,Prod_3545,Cat_0,active
3546,Prod_3546,Cat_1,active
3547,Prod_3547,Cat_2,active
3548,Prod_3548,Cat_3,active
3549,Prod_3549,Cat_4,active
3550,Prod_3550,Cat_0,inactive
3551,Prod_3551,Cat_1,active
3552,Prod_3552,Cat_2,active
3553,Prod_3553,Cat_3,active
3554,Prod_3554,Cat_4,active
3555,Prod_3555,Cat_0,active
3556,Prod_3556,Cat_1,active
3557,Prod_3557,Cat_2,active
3558,Prod_3558,Cat_3,active
3559,Prod_3559,Cat_4,active
3560,Prod_3560,Cat_0,inactive
3561,Prod_3561,Cat_1,active
3562,Prod_3562,Cat_2,active
3563,Prod_3563,Cat_3,active
3564,Prod_3564,Cat_4,active
3565,Prod_3565,Cat_0,active
3566,Prod_3566,Cat_1,active
3567,Prod_3567,Cat_2,active
3568,Prod_3568,Cat_3,active
3569,Prod_3569,Cat_4,active
3570,Prod_3570,Cat_0,inactive
3571,Prod_3571,Cat_1,active
3572,Prod_3572,Cat_2,active
3573,Prod_3573,Cat_3,active
3574,Prod_3574,Cat_4,active
3575,Prod_3575,Cat_0,active
3576,Prod_3576,Cat_1,active
3577,Prod_3577,Cat_2,active
3578,Prod_3578,Cat_3,active
3579,Prod_3579,Cat_4,active
3580,Prod_3580,Cat_0,inactive
3581,Prod_3581,Cat_1,active
3582,Prod_3582,Cat_2,active
3583,Prod_3583,Cat_3,active
3584,Prod_3584,Cat_4,active
3585,Prod_3585,Cat_0,active
3586,Prod_3586,Cat_1,active
3587,Prod_3587,Cat_2,active
3588,Prod_3588,Cat_3,active
3589,Prod_3589,Cat_4,active
3590,Prod_3590,Cat_0,inactive
3591,Prod_3591,Cat_1,active
3592,Prod_3592,Cat_2,active
3593,Prod_3593,Cat_3,active
3594,Prod_3594,Cat_4,active
3595,Prod_3595,Cat_0,active
3596,Prod_3596,Cat_1,active
3597,Prod_3597,Cat_2,active
3598,Prod_3598,Cat_3,active
3599,Prod_3599,Cat_4,active
3600,Prod_3600,Cat_0,inactive
3601,Prod_3601,Cat_1,active
3602,Prod_3602,Cat_2,active
3603,Prod_3603,Cat_3,active
3604,Prod_3604,Cat_4,active
3605,Prod_3605,Cat_0,active
3606,Prod_3606,Cat_1,active
3607,Prod_3607,Cat_2,active
3608,Prod_3608,Cat_3,active
3609,Prod_3609,Cat_4,active
3610,Prod_3610,Cat_0,inactive
3611,Prod_3611,Cat_1,active
3612,Prod_3612,Cat_2,active
3613,Prod_3613,Cat_3,active
3614,Prod_3614,Cat_4,active
3615,Prod_3615,Cat_0,active
3616,Prod_3616,Cat_1,active
3617,Prod_3617,Cat_2,active
3618,Prod_3618,Cat_3,active
3619,Prod_3619,Cat_4,active
3620,Prod_3620,Cat_0,inactive
3621,Prod_3621,Cat_1,active
3622,Prod_3622,Cat_2,active
3623,Prod_3623,Cat_3,active
3624,Prod_3624,Cat_4,active
3625,Prod_3625,Cat_0,active
3626,Prod_3626,Cat_1,active
3627,Prod_3627,Cat_2,active
3628,Prod_3628,Cat_3,active
3629,Prod_3629,Cat_4,active
3630,Prod_3630,Cat_0,inactive
3631,Prod_3631,Cat_1,active
3632,Prod_3632,Cat_2,active
3633,Prod_3633,Cat_3,active
3634,Prod_3634,Cat_4,active
3635,Prod_3635,Cat_0,active
3636,Prod_3636,Cat_1,active
3637,Prod_3637,Cat_2,active
3638,Prod_3638,Cat_3,active
3639,Prod_3639,Cat_4,active
3640,Prod_3640,Cat_0,inactive
3641,Prod_3641,Cat_1,active
3642,Prod_3642,Cat_2,active
3643,Prod_3643,Cat_3,active
3644,Prod_3644,Cat_4,active
3645,Prod_3645,Cat_0,active
3646,Prod_3646,Cat_1,active
3647,Prod_3647,Cat_2,active
3648,Prod_3648,Cat_3,active
3649,Prod_3649,Cat_4,active
3650,Prod_3650,Cat_0,inactive
3651,Prod_3651,Cat_1,active
3652,Prod_3652,Cat_2,active
3653,Prod_3653,Cat_3,active
3654,Prod_3654,Cat_4,active
3655,Prod_3655,Cat_0,active
3656,Prod_3656,Cat_1,active
3657,Prod_3657,Cat_2,active
3658,Prod_3658,Cat_3,active
3659,Prod_3659,Cat_4,active
3660,Prod_3660,Cat_0,inactive
3661,Prod_3661,Cat_1,active
3662,Prod_3662,Cat_2,active
3663,Prod_3663,Cat_3,active
3664,Prod_3664,Cat_4,active
3665,Prod_3665,Cat_0,active
3666,Prod_3666,Cat_1,active
3667,Prod_3667,Cat_2,active
3668,Prod_3668,Cat_3,active
3669,Prod_3669,Cat_4,active
3670,Prod_3670,Cat_0,inactive
3671,Prod_3671,Cat_1,active
3672,Prod_3672,Cat_2,active
3673,Prod_3673,Cat_3,active
3674,Prod_3674,Cat_4,active
3675,Prod_3675,Cat_0,active
3676,Prod_3676,Cat_1,active
3677,Prod_3677,Cat_2,active
3678,Prod_3678,Cat_3,active
3679,Prod_3679,Cat_4,active
3680,Prod_3680,Cat_0,inactive
3681,Prod_3681,Cat_1,active
3682,Prod_3682,Cat_2,active
3683,Prod_3683,Cat_3,active
3684,Prod_3684,Cat_4,active
3685,Prod_3685,Cat_0,active
3686,Prod_3686,Cat_1,active
3687,Prod_3687,Cat_2,active
3688,Prod_3688,Cat_3,active
3689,Prod_3689,Cat_4,active
3690,Prod_3690,Cat_0,inactive
3691,Prod_3691,Cat_1,active
3692,Prod_3692,Cat_2,active
3693,Prod_3693,Cat_3,active
3694,Prod_3694,Cat_4,active
3695,Prod_3695,Cat_0,active
3696,Prod_3696,Cat_1,active
3697,Prod_3697,Cat_2,active
3698,Prod_3698,Cat_3,active
3699,Prod_3699,Cat_4,active
3700,Prod_3700,Cat_0,inactive
3701,Prod_3701,Cat_1,active
3702,Prod_3702,Cat_2,active
3703,Prod_3703,Cat_3,active
3704,Prod_3704,Cat_4,active
3705,Prod_3705,Cat_0,active
3706,Prod_3706,Cat_1,active
3707,Prod_3707,Cat_2,active
3708,Prod_3708,Cat_3,active
3709,Prod_3709,Cat_4,active
3710,Prod_3710,Cat_0,inactive
3711,Prod_3711,Cat_1,active
3712,Prod_3712,Cat_2,active
3713,Prod_3713,Cat_3,active
3714,Prod_3714,Cat_4,active
3715,Prod_3715,Cat_0,active
3716,Prod_3716,Cat_1,active
3717,Prod_3717,Cat_2,active
3718,Prod_3718,Cat_3,active
3719,Prod_3719,Cat_4,active
3720,Prod_3720,Cat_0,inactive
3721,Prod_3721,Cat_1,active
3722,Prod_3722,Cat_2,active
3723,Prod_3723,Cat_3,active
3724,Prod_3724,Cat_4,active
3725,Prod_3725,Cat_0,active
3726,Prod_3726,Cat_1,active
3727,Prod_3727,Cat_2,active
3728,Prod_3728,Cat_3,active
3729,Prod_3729,Cat_4,active
3730,Prod_3730,Cat_0,inactive
3731,Prod_3731,Cat_1,active
3732,Prod_3732,Cat_2,active
3733,Prod_3733,Cat_3,active
3734,Prod_3734,Cat_4,active
3735,Prod_3735,Cat_0,active
3736,Prod_3736,Cat_1,active
3737,Prod_3737,Cat_2,active
3738,Prod_3738,Cat_3,active
3739,Prod_3739,Cat_4,active
3740,Prod_3740,Cat_0,inactive
3741,Prod_3741,Cat_1,active
3742,Prod_3742,Cat_2,active
3743,Prod_3743,Cat_3,active
3744,Prod_3744,Cat_4,active
3745,Prod_3745,Cat_0,active
3746,Prod_3746,Cat_1,active
3747,Prod_3747,Cat_2,active
3748,Prod_3748,Cat_3,active
3749,Prod_3749,Cat_4,active
3750,Prod_3750,Cat_0,inactive
3751,Prod_3751,Cat_1,active
3752,Prod_3752,Cat_2,active
3753,Prod_3753,Cat_3,active
3754,Prod_3754,Cat_4,active
3755,Prod_3755,Cat_0,active
3756,Prod_3756,Cat_1,active
3757,Prod_3757,Cat_2,active
3758,Prod_3758,Cat_3,active
3759,Prod_3759,Cat_4,active
3760,Prod_3760,Cat_0,inactive
3761,Prod_3761,Cat_1,active
3762,Prod_3762,Cat_2,active
3763,Prod_3763,Cat_3,active
3764,Prod_3764,Cat_4,active
3765,Prod_3765,Cat_0,active
3766,Prod_3766,Cat_1,active
3767,Prod_3767,Cat_2,active
3768,Prod_3768,Cat_3,active
3769,Prod_3769,Cat_4,active
3770,Prod_3770,Cat_0,inactive
3771,Prod_3771,Cat_1,active
3772,Prod_3772,Cat_2,active
3773,Prod_3773,Cat_3,active
3774,Prod_3774,Cat_4,active
3775,Prod_3775,Cat_0,active
3776,Prod_3776,Cat_1,active
3777,Prod_3777,Cat_2,active
3778,Prod_3778,Cat_3,active
3779,Prod_3779,Cat_4,active
3780,Prod_3780,Cat_0,inactive
3781,Prod_3781,Cat_1,active
3782,Prod_3782,Cat_2,active
3783,Prod_3783,Cat_3,active
3784,Prod_3784,Cat_4,active
3785,Prod_3785,Cat_0,active
3786,Prod_3786,Cat_1,active
3787,Prod_3787,Cat_2,active
3788,Prod_3788,Cat_3,active
3789,Prod_3789,Cat_4,active
3790,Prod_3790,Cat_0,inactive
3791,Prod_3791,Cat_1,active
3792,Prod_3792,Cat_2,active
3793,Prod_3793,Cat_3,active
3794,Prod_3794,Cat_4,active
3795,Prod_3795,Cat_0,active
3796,Prod_3796,Cat_1,active
3797,Prod_3797,Cat_2,active
3798,Prod_3798,Cat_3,active
3799,Prod_3799,Cat_4,active
3800,Prod_3800,Cat_0,inactive
3801,Prod_3801,Cat_1,active
3802,Prod_3802,Cat_2,active
3803,Prod_3803,Cat_3,active
3804,Prod_3804,Cat_4,active
3805,Prod_3805,Cat_0,active
3806,Prod_3806,Cat_1,active
3807,Prod_3807,Cat_2,active
3808,Prod_3808,Cat_3,active
3809,Prod_3809,Cat_4,active
3810,Prod_3810,Cat_0,inactive
3811,Prod_3811,Cat_1,active
3812,Prod_3812,Cat_2,active
3813,Prod_3813,Cat_3,active
3814,Prod_3814,Cat_4,active
3815,Prod_3815,Cat_0,active
3816,Prod_3816,Cat_1,active
3817,Prod_3817,Cat_2,active
3818,Prod_3818,Cat_3,active
3819,Prod_3819,Cat_4,active
3820,Prod_3820,Cat_0,inactive
3821,Prod_3821,Cat_1,active
3822,Prod_3822,Cat_2,active
3823,Prod_3823,Cat_3,active
3824,Prod_3824,Cat_4,active
3825,Prod_3825,Cat_0,active
3826,Prod_3826,Cat_1,active
3827,Prod_3827,Cat_2,active
3828,Prod_3828,Cat_3,active
3829,Prod_3829,Cat_4,active
3830,Prod_3830,Cat_0,inactive
3831,Prod_3831,Cat_1,active
3832,Prod_3832,Cat_2,active
3833,Prod_3833,Cat_3,active
3834,Prod_3834,Cat_4,active
3835,Prod_3835,Cat_0,active
3836,Prod_3836,Cat_1,active
3837,Prod_3837,Cat_2,active
3838,Prod_3838,Cat_3,active
3839,Prod_3839,Cat_4,active
3840,Prod_3840,Cat_0,inactive
3841,Prod_3841,Cat_1,active
3842,Prod_3842,Cat_2,active
3843,Prod_3843,Cat_3,active
3844,Prod_3844,Cat_4,active
3845,Prod_3845,Cat_0,active
3846,Prod_3846,Cat_1,active
3847,Prod_3847,Cat_2,active
3848,Prod_3848,Cat_3,active
3849,Prod_3849,Cat_4,active
3850,Prod_3850,Cat_0,inactive
3851,Prod_3851,Cat_1,active
3852,Prod_3852,Cat_2,active
3853,Prod_3853,Cat_3,active
3854,Prod_3854,Cat_4,active
3855,Prod_3855,Cat_0,active
3856,Prod_3856,Cat_1,active
3857,Prod_3857,Cat_2,active
3858,Prod_3858,Cat_3,active
3859,Prod_3859,Cat_4,active
3860,Prod_3860,Cat_0,inactive
3861,Prod_3861,Cat_1,active
3862,Prod_3862,Cat_2,active
3863,Prod_3863,Cat_3,active
3864,Prod_3864,Cat_4,active
3865,Prod_3865,Cat_0,active
3866,Prod_3866,Cat_1,active
3867,Prod_3867,Cat_2,active
3868,Prod_3868,Cat_3,active
3869,Prod_3869,Cat_4,active
3870,Prod_3870,Cat_0,inactive
3871,Prod_3871,Cat_1,active
3872,Prod_3872,Cat_2,active
3873,Prod_3873,Cat_3,active
3874,Prod_3874,Cat_4,active
3875,Prod_3875,Cat_0,active
3876,Prod_3876,Cat_1,active
3877,Prod_3877,Cat_2,active
3878,Prod_3878,Cat_3,active
3879,Prod_3879,Cat_4,active
3880,Prod_3880,Cat_0,inactive
3881,Prod_3881,Cat_1,active
3882,Prod_3882,Cat_2,active
3883,Prod_3883,Cat_3,active
3884,Prod_3884,Cat_4,active
3885,Prod_3885,Cat_0,active
3886,Prod_3886,Cat_1,active
3887,Prod_3887,Cat_2,active
3888,Prod_3888,Cat_3,active
3889,Prod_3889,Cat_4,active
3890,Prod_3890,Cat_0,inactive
3891,Prod_3891,Cat_1,active
3892,Prod_3892,Cat_2,active
3893,Prod_3893,Cat_3,active
3894,Prod_3894,Cat_4,active
3895,Prod_3895,Cat_0,active
3896,Prod_3896,Cat_1,active
3897,Prod_3897,Cat_2,active
3898,Prod_3898,Cat_3,active
3899,Prod_3899,Cat_4,active
3900,Prod_3900,Cat_0,inactive
3901,Prod_3901,Cat_1,active
3902,Prod_3902,Cat_2,active
3903,Prod_3903,Cat_3,active
3904,Prod_3904,Cat_4,active
3905,Prod_3905,Cat_0,active
3906,Prod_3906,Cat_1,active
3907,Prod_3907,Cat_2,active
3908,Prod_3908,Cat_3,active
3909,Prod_3909,Cat_4,active
3910,Prod_3910,Cat_0,inactive
3911,Prod_3911,Cat_1,active
3912,Prod_3912,Cat_2,active
3913,Prod_3913,Cat_3,active
3914,Prod_3914,Cat_4,active
3915,Prod_3915,Cat_0,active
3916,Prod_3916,Cat_1,active
3917,Prod_3917,Cat_2,active
3918,Prod_3918,Cat_3,active
3919,Prod_3919,Cat_4,active
3920,Prod_3920,Cat_0,inactive
3921,Prod_3921,Cat_1,active
3922,Prod_3922,Cat_2,active
3923,Prod_3923,Cat_3,active
3924,Prod_3924,Cat_4,active
3925,Prod_3925,Cat_0,active
3926,Prod_3926,Cat_1,active
3927,Prod_3927,Cat_2,active
3928,Prod_3928,Cat_3,active
3929,Prod_3929,Cat_4,active
3930,Prod_3930,Cat_0,inactive
3931,Prod_3931,Cat_1,active
3932,Prod_3932,Cat_2,active
3933,Prod_3933,Cat_3,active
3934,Prod_3934,Cat_4,active
3935,Prod_3935,Cat_0,active
3936,Prod_3936,Cat_1,active
3937,Prod_3937,Cat_2,active
3938,Prod_3938,Cat_3,active
3939,Prod_3939,Cat_4,active
3940,Prod_3940,Cat_0,inactive
3941,Prod_3941,Cat_1,active
3942,Prod_3942,Cat_2,active
3943,Prod_3943,Cat_3,active
3944,Prod_3944,Cat_4,active
3945,Prod_3945,Cat_0,active
3946,Prod_3946,Cat_1,active
3947,Prod_3947,Cat_2,active
3948,Prod_3948,Cat_3,active
3949,Prod_3949,Cat_4,active
